14.74219,-0.10783,1.308936,0.2116879,-0.107994,1.298377,0.2605599,INPUT
14.76793,-0.1115722,1.309299,0.2134455,-0.1112029,1.298664,0.2623,INPUT
14.79064,-0.1144125,1.309478,0.2171995,-0.1129268,1.298594,0.2659779,INPUT
14.81352,-0.1151918,1.309991,0.2209965,-0.1126486,1.298823,0.2696668,INPUT
14.84822,-0.1145952,1.31001,0.2233677,-0.1122028,1.298776,0.2720306,INPUT
14.88571,-0.1134836,1.310375,0.2265517,-0.1113404,1.298797,0.2751456,INPUT
14.93394,-0.1099395,1.311568,0.230838,-0.1076855,1.300107,0.2794547,INPUT
14.96264,-0.1050077,1.311193,0.238654,-0.1041687,1.299031,0.2871451,INPUT
14.98378,-0.10298,1.310954,0.2425015,-0.1020752,1.298593,0.290941,INPUT
15.00943,-0.1018635,1.3112,0.2453831,-0.0999488,1.298712,0.2937605,INPUT
15.04347,-0.1014975,1.311585,0.2471774,-0.0989191,1.299248,0.2955627,INPUT
15.07601,-0.1009627,1.311613,0.2502136,-0.09818153,1.299235,0.2985772,INPUT
15.10991,-0.09951077,1.311616,0.2537991,-0.09657643,1.299041,0.3021028,INPUT
15.14439,-0.09815066,1.311845,0.2575704,-0.09486042,1.299186,0.3058293,INPUT
15.18157,-0.09797977,1.312225,0.2627517,-0.09442229,1.299315,0.310925,INPUT
15.21576,-0.09857349,1.312748,0.2693752,-0.09500287,1.299431,0.3174367,INPUT
15.24408,-0.09897079,1.313464,0.27659,-0.09513959,1.299837,0.3245443,INPUT
15.27802,-0.1002051,1.313708,0.2863402,-0.09598079,1.299356,0.3340495,INPUT
15.30982,-0.1017732,1.31387,0.2965364,-0.0970882,1.298719,0.3439546,INPUT
15.34148,-0.103641,1.314465,0.3062453,-0.09850754,1.298689,0.3534127,INPUT
15.37446,-0.1054092,1.315406,0.3158189,-0.1000787,1.298978,0.3627411,INPUT
15.41554,-0.1075296,1.316458,0.3250387,-0.102151,1.299462,0.3717527,INPUT
