8.02091,0.1842892,0.8110005,0.1847421,0.04562761,0.821727,1,INPUT
8.04236,0.1839597,0.8116857,0.1842894,0.04340206,0.828502,1,INPUT
8.064027,0.183718,0.8121917,0.1839997,0.04422115,0.8336269,1,INPUT
8.082634,0.1836334,0.8123991,0.1836499,0.04474506,0.8366911,1,INPUT
8.099144,0.183467,0.8127116,0.1835107,0.04350801,0.838454,1,INPUT
8.115722,0.183361,0.813007,0.1834329,0.04212703,0.8402914,1,INPUT
8.131392,0.1833592,0.8129627,0.1831723,0.04160531,0.841677,1,INPUT
8.14895,0.1835819,0.8130754,0.1831822,0.04223597,0.8423088,1,INPUT
8.162732,0.1837339,0.8130004,0.1832389,0.04389459,0.843576,1,INPUT
8.176254,0.1838348,0.8129213,0.1831406,0.04542664,0.8436208,1,INPUT
8.194455,0.1839657,0.8128631,0.183211,0.0469026,0.8428634,1,INPUT
8.209305,0.1839175,0.8130341,0.183079,0.04817654,0.8424256,1,INPUT
8.226645,0.1839802,0.8136061,0.1827049,0.04739878,0.8440384,1,INPUT
8.244897,0.1841441,0.8143324,0.1821528,0.0459864,0.8496119,1,INPUT
8.260126,0.1842083,0.815021,0.1815221,0.0465298,0.8551908,1,INPUT
8.273658,0.1841439,0.8157291,0.1809656,0.04738772,0.8611597,1,INPUT
8.289255,0.1839228,0.8163895,0.1805226,0.04804432,0.8654258,1,INPUT
8.311993,0.1834484,0.8172846,0.179857,0.04810728,0.8700328,1,INPUT
8.326253,0.1831434,0.8178847,0.1793497,0.04858632,0.8767946,1,INPUT
8.340823,0.1827923,0.8184839,0.178857,0.04922527,0.8818907,1,INPUT
8.355493,0.1822039,0.8190526,0.1782128,0.04925926,0.8868297,1,INPUT
8.372195,0.1814788,0.8198205,0.1773807,0.04712278,0.8917756,1,INPUT
8.387013,0.1808711,0.8206844,0.1765902,0.04310852,0.8992616,1,INPUT
8.404113,0.1801957,0.8215384,0.1756236,0.03986079,0.9067588,1,INPUT
8.417359,0.1797471,0.8222777,0.1750658,0.03583413,0.9146176,1,INPUT
8.430734,0.1793601,0.8231184,0.1744643,0.03449431,0.9203174,1,INPUT
8.451127,0.1791602,0.8242244,0.1737355,0.03372823,0.9266911,1,INPUT
8.467461,0.1793549,0.8253456,0.1731057,0.03380083,0.9348597,1,INPUT
8.486769,0.1798074,0.826362,0.172669,0.03751984,0.9442861,1,INPUT
8.509139,0.1807356,0.827214,0.1723854,0.04188488,0.9521158,1,INPUT
8.530121,0.18164,0.8280012,0.1719176,0.04654527,0.9597257,1,INPUT
8.543334,0.1820344,0.8284299,0.1716728,0.04976365,0.9676234,1,INPUT
8.563027,0.1825856,0.8286027,0.1716679,0.05177248,0.97193,1,INPUT
8.576218,0.1829831,0.8287711,0.1715924,0.05463172,0.9737532,1,INPUT
8.593276,0.1836336,0.8290696,0.1715394,0.05783918,0.9759177,1,INPUT
8.606987,0.1839833,0.8293915,0.1714936,0.06307262,0.9791873,1,INPUT
8.620271,0.1843957,0.8295614,0.1713885,0.06667905,0.9815853,1,INPUT
8.637412,0.1848062,0.8299672,0.1711547,0.06936718,0.9836069,1,INPUT
8.655595,0.1850543,0.8302423,0.1709699,0.07276665,0.9869245,1,INPUT
8.671843,0.1850659,0.8305274,0.1707506,0.07519782,0.9895911,1,INPUT
8.685294,0.1848841,0.8305274,0.1707432,0.07682194,0.9919187,1,INPUT
8.704569,0.1845974,0.8305656,0.1706956,0.07676242,0.9919662,1,INPUT
8.718651,0.1845164,0.8304878,0.1705932,0.07642873,0.9925278,1,INPUT
8.732658,0.184428,0.8304387,0.1705706,0.07604092,0.9926449,1,INPUT
8.748507,0.184588,0.8303385,0.1705676,0.07652668,0.9930644,1,INPUT
8.76204,0.1846114,0.8302137,0.1706442,0.07940637,0.9929912,1,INPUT
8.775281,0.1845607,0.8302486,0.1705921,0.08090918,0.9922495,1,INPUT
8.792793,0.1843908,0.8302026,0.1705326,0.08037397,0.991914,1,INPUT
