6.963196,-0.4607333,1.076635,-1.765211,-0.4607333,1.076635,-1.765211,INPUT
6.992413,-0.4651319,1.072276,-1.761111,-0.4651319,1.072276,-1.761111,INPUT
7.019523,-0.4664012,1.070723,-1.758939,-0.4664012,1.070723,-1.758939,INPUT
7.045668,-0.4678141,1.071497,-1.761036,-0.4678141,1.071497,-1.761036,INPUT
7.091422,-0.4690314,1.072806,-1.764621,-0.4690314,1.072806,-1.764621,INPUT
7.135101,-0.4707735,1.076421,-1.772092,-0.4707735,1.076421,-1.772092,INPUT
7.159321,-0.4726416,1.080618,-1.778416,-0.4726416,1.080618,-1.778416,INPUT
7.183482,-0.4736137,1.08233,-1.781149,-0.4736137,1.08233,-1.781149,INPUT
7.210177,-0.4726461,1.083642,-1.7824,-0.4726461,1.083642,-1.7824,INPUT
7.291751,-0.4731745,1.083844,-1.781644,-0.4731745,1.083844,-1.781644,INPUT
7.31802,-0.4723878,1.083506,-1.779932,-0.4723878,1.083506,-1.779932,INPUT
7.343719,-0.4707749,1.081915,-1.776221,-0.4707749,1.081915,-1.776221,INPUT
7.376398,-0.4676343,1.082281,-1.774984,-0.4676343,1.082281,-1.774984,INPUT
7.414044,-0.466554,1.083055,-1.776119,-0.466554,1.083055,-1.776119,INPUT
7.45918,-0.4678401,1.082546,-1.775125,-0.4678401,1.082546,-1.775125,INPUT
7.484914,-0.466414,1.08323,-1.775112,-0.466414,1.08323,-1.775112,INPUT
7.509984,-0.4661108,1.083719,-1.775884,-0.4661108,1.083719,-1.775884,INPUT
7.542585,-0.4693632,1.083615,-1.777724,-0.4693632,1.083615,-1.777724,INPUT
7.576947,-0.4701171,1.083563,-1.77767,-0.4701171,1.083563,-1.77767,INPUT
7.623207,-0.4687348,1.083879,-1.777749,-0.4687348,1.083879,-1.777749,INPUT
7.649876,-0.4710537,1.083136,-1.777663,-0.4710537,1.083136,-1.777663,INPUT
