10.06287,0.0866527,1.059885,0.1082475,0.0678347,1.042011,0.1509837,INPUT
10.09588,0.08288306,1.064103,0.1204966,0.06546633,1.045754,0.163624,INPUT
10.12945,0.07618965,1.067548,0.1309959,0.06168257,1.049235,0.1752021,INPUT
10.16361,0.06780504,1.071118,0.1391804,0.05596542,1.053614,0.1844951,INPUT
10.19599,0.06280105,1.074799,0.1496345,0.05189687,1.057742,0.1953527,INPUT
10.23095,0.06210519,1.079547,0.162239,0.05043279,1.062319,0.207703,INPUT
10.26363,0.06292339,1.084725,0.1763693,0.05006962,1.067153,0.2213805,INPUT
10.30015,0.06290309,1.089466,0.1898277,0.04970485,1.071568,0.23461,INPUT
10.32856,0.06077136,1.09378,0.2027529,0.04770569,1.07548,0.2474118,INPUT
10.3614,0.05728944,1.098365,0.2156628,0.0445683,1.079637,0.2602436,INPUT
10.39409,0.05400726,1.102777,0.2276211,0.04145114,1.08386,0.2721684,INPUT
10.42649,0.04985993,1.107388,0.2396823,0.03700349,1.088228,0.2840401,INPUT
10.46006,0.04418346,1.111545,0.2512071,0.03076046,1.092073,0.2952603,INPUT
10.49428,0.0350606,1.115573,0.2627303,0.02108664,1.095769,0.306463,INPUT
10.53064,0.02374969,1.11983,0.274639,0.009340483,1.099626,0.3180458,INPUT
10.5614,0.01205765,1.124749,0.2871956,-0.003125818,1.104142,0.330147,INPUT
10.59597,-0.0007756203,1.131327,0.299901,-0.0172782,1.110534,0.3422723,INPUT
10.62737,-0.0146651,1.139369,0.3122745,-0.03205661,1.118391,0.3541966,INPUT
10.66242,-0.02778387,1.148307,0.3237585,-0.04563645,1.127403,0.3655235,INPUT
10.68742,-0.04162444,1.158426,0.3338177,-0.0597968,1.138235,0.3757952,INPUT
10.71074,-0.05272494,1.166266,0.3410942,-0.0712743,1.146651,0.3831795,INPUT
10.74,-0.0637442,1.173085,0.3485902,-0.08303411,1.153552,0.3903798,INPUT
10.7741,-0.07415502,1.181065,0.3556808,-0.09349144,1.161926,0.3976304,INPUT
10.79848,-0.08661838,1.193064,0.366244,-0.1056612,1.174864,0.4087425,INPUT
10.82191,-0.09392069,1.200064,0.3735656,-0.1129987,1.182142,0.4161664,INPUT
10.84494,-0.100932,1.206497,0.3810639,-0.1201479,1.188647,0.423633,INPUT
10.86752,-0.1086399,1.212638,0.3877654,-0.1279781,1.195026,0.4303782,INPUT
10.89137,-0.1159543,1.21847,0.3922827,-0.1345444,1.201549,0.435504,INPUT
10.92708,-0.1234522,1.224245,0.3965873,-0.1417196,1.207838,0.4401428,INPUT
10.959,-0.1347522,1.231373,0.4048395,-0.1529585,1.214869,0.4483842,INPUT
10.98505,-0.142165,1.236426,0.4110664,-0.1596403,1.220294,0.455048,INPUT
11.01722,-0.1505386,1.241074,0.4172396,-0.1662657,1.225787,0.4621725,INPUT
11.04294,-0.1560228,1.24572,0.4264684,-0.1705078,1.230485,0.4718347,INPUT
11.06634,-0.1567919,1.249673,0.4350145,-0.1710806,1.234117,0.4803338,INPUT
11.09083,-0.157617,1.253235,0.4407425,-0.1717487,1.237749,0.4861352,INPUT
11.1152,-0.1590493,1.256377,0.4450145,-0.1726362,1.241245,0.4906917,INPUT
11.14966,-0.1598179,1.259651,0.44786,-0.1728546,1.245034,0.4938644,INPUT
11.18838,-0.1600391,1.263392,0.4527152,-0.1731724,1.248713,0.4986722,INPUT
11.22346,-0.159207,1.266684,0.4560463,-0.1728133,1.251947,0.5018469,INPUT
11.25165,-0.1576897,1.271212,0.4590281,-0.1715733,1.256761,0.5048366,INPUT
11.28587,-0.1583074,1.273624,0.4632671,-0.1728944,1.25876,0.5087234,INPUT
11.31744,-0.1579391,1.276691,0.4691093,-0.1727173,1.261575,0.5144207,INPUT
11.35482,-0.1560306,1.279213,0.4752766,-0.170442,1.263994,0.5206716,INPUT
11.39318,-0.1540393,1.281278,0.4856566,-0.168341,1.26537,0.5308492,INPUT
11.42388,-0.1531857,1.282169,0.4953077,-0.1675049,1.265461,0.5402055,INPUT
11.45399,-0.1555896,1.28173,0.5041863,-0.1699492,1.26421,0.5487605,INPUT
11.48673,-0.1585672,1.281685,0.5087709,-0.1728874,1.26362,0.5531397,INPUT
11.48673,-0.1585672,1.281685,0.5087709,-0.1728874,1.26362,0.5531397,TRIGGER
11.5212,-0.1608244,1.281477,0.5114825,-0.1751522,1.263018,0.5556861,INPUT
11.55946,-0.1609608,1.281312,0.5146435,-0.1756122,1.262407,0.558552,INPUT
11.59646,-0.1599021,1.280808,0.5202144,-0.1750161,1.261205,0.5636574,INPUT
11.62741,-0.1617783,1.280849,0.5235047,-0.1764086,1.261146,0.5670683,INPUT
11.66057,-0.1642499,1.281003,0.5258756,-0.1784099,1.261142,0.5695226,INPUT
11.68882,-0.1647972,1.281489,0.5273881,-0.1791521,1.261391,0.5708627,INPUT
11.71677,-0.1650636,1.282425,0.5269,-0.179725,1.262271,0.5702461,INPUT
11.74041,-0.1636404,1.284356,0.5235898,-0.1779972,1.264842,0.5673286,INPUT
11.7714,-0.161439,1.286409,0.5169702,-0.1752791,1.268026,0.5613606,INPUT
11.80894,-0.1600422,1.287823,0.5068449,-0.1737986,1.270617,0.5517304,INPUT
11.83928,-0.1602269,1.288554,0.4933039,-0.1746501,1.272483,0.5384004,INPUT
11.87071,-0.1600045,1.288443,0.4781169,-0.1751654,1.273571,0.5233825,INPUT
11.9045,-0.1592012,1.287057,0.465486,-0.1751098,1.273068,0.5107764,INPUT
11.93976,-0.1590092,1.28443,0.453345,-0.1759861,1.271011,0.4984196,INPUT
11.97392,-0.160269,1.280751,0.4433953,-0.1782207,1.267536,0.488151,INPUT
12.01301,-0.1622416,1.277146,0.4355082,-0.1806521,1.264293,0.4801834,INPUT
12.04392,-0.1638516,1.273506,0.4303853,-0.1825145,1.260694,0.4749672,INPUT
12.07663,-0.1637868,1.270944,0.4267784,-0.1825672,1.258198,0.4713298,INPUT
12.10841,-0.1649722,1.26882,0.4233355,-0.183932,1.256223,0.4678535,INPUT
12.13824,-0.1665847,1.266662,0.4214097,-0.1854088,1.25393,0.4659469,INPUT
12.17182,-0.1655013,1.264652,0.4214651,-0.184133,1.251751,0.4660345,INPUT
12.20818,-0.162893,1.262944,0.4220084,-0.1815048,1.24999,0.4665706,INPUT
12.24386,-0.1640735,1.260941,0.4223718,-0.1829268,1.247721,0.4667538,INPUT
12.27366,-0.1659502,1.259277,0.4238212,-0.1852126,1.245567,0.4678779,INPUT
